Date,USDCNY_vega,USDBRL_vega,USDZAR_vega,USDRUB_vega,EURUSD_vega,USDJPY_vega,USDMXN_vega,USDCAD_vega,Total_vega,,Date,Total_vega
2019-11-04,2848.7096,0,0,0,0,0,0,0,2848.7096,,2019-11-04,2848.7096
2019-11-05,2667.751774,0,0,0,0,0,0,0,2667.751774,,2019-11-05,2667.751774
2019-11-06,2562.300613,0,0,0,0,0,0,0,2562.300613,,2019-11-06,2562.300613
2019-11-07,2149.038377,0,0,0,0,0,0,0,2149.038377,,2019-11-07,2149.038377
2019-11-08,2415.048031,0,0,0,0,0,0,0,2415.048031,,2019-11-08,2415.048031
2019-11-11,2434.16469,0,0,0,0,0,0,0,2434.16469,,2019-11-11,2434.16469
2019-11-12,2396.443348,0,0,0,0,0,0,0,2396.443348,,2019-11-12,2396.443348
2019-11-13,2347.060119,0,0,0,0,0,0,0,2347.060119,,2019-11-13,2347.060119
2019-11-14,2290.5234,0,0,0,0,0,0,0,2290.5234,,2019-11-14,2290.5234
2019-11-15,2114.167522,0,0,0,0,0,0,0,2114.167522,,2019-11-15,2114.167522
2019-11-18,1963.1505,0,0,0,0,0,0,0,1963.1505,,2019-11-18,1963.1505
2019-11-19,1888.852654,0,0,0,0,0,0,0,1888.852654,,2019-11-19,1888.852654
2019-11-20,1700.879906,0,0,0,0,0,0,0,1700.879906,,2019-11-20,1700.879906
2019-11-21,1719.592728,0,0,0,0,0,0,0,1719.592728,,2019-11-21,1719.592728
2019-11-22,1582.675853,0,0,0,0,0,0,0,1582.675853,,2019-11-22,1582.675853
2019-11-25,1219.252174,0,0,0,0,0,0,0,1219.252174,,2019-11-25,1219.252174
2019-11-26,1067.905801,0,0,0,0,0,0,0,1067.905801,,2019-11-26,1067.905801
2019-11-27,870.0964275,0,0,0,0,0,0,0,870.0964275,,2019-11-27,870.0964275
2019-11-28,617.080591,0,0,0,0,0,0,0,617.080591,,2019-11-28,617.080591
2019-11-29,0,0,0,0,0,0,0,0,0,,2019-11-29,0
2019-12-02,0,0,0,0,0,2463.138732,0,0,2463.138732,,2019-12-02,2463.138732
2019-12-03,0,0,0,0,0,2409.193339,0,0,2409.193339,,2019-12-03,2409.193339
2019-12-04,0,0,0,0,0,2385.629746,0,0,2385.629746,,2019-12-04,2385.629746
2019-12-05,0,0,0,0,0,2355.52667,0,0,2355.52667,,2019-12-05,2355.52667
2019-12-06,0,0,0,0,0,2300.923934,0,0,2300.923934,,2019-12-06,2300.923934
2019-12-09,0,0,0,0,0,2181.562902,0,0,2181.562902,,2019-12-09,2181.562902
2019-12-10,0,0,0,0,0,2164.023766,0,0,2164.023766,,2019-12-10,2164.023766
2019-12-11,0,0,0,0,0,2093.136164,0,0,2093.136164,,2019-12-11,2093.136164
2019-12-12,0,0,0,0,0,1947.031922,0,0,1947.031922,,2019-12-12,1947.031922
2019-12-13,0,0,0,0,0,1843.978584,0,0,1843.978584,,2019-12-13,1843.978584
2019-12-16,0,0,0,0,0,1500.750351,0,0,1500.750351,,2019-12-16,1500.750351
2019-12-17,0,0,0,0,0,1462.389771,0,0,1462.389771,,2019-12-17,1462.389771
2019-12-18,0,0,0,0,0,1245.100099,0,0,1245.100099,,2019-12-18,1245.100099
2019-12-19,0,0,0,0,0,1307.166578,0,0,1307.166578,,2019-12-19,1307.166578
2019-12-20,0,0,0,0,0,1065.151139,0,0,1065.151139,,2019-12-20,1065.151139
2019-12-23,0,0,0,0,0,784.5847447,0,0,784.5847447,,2019-12-23,784.5847447
2019-12-24,0,0,0,0,0,698.5594069,0,0,698.5594069,,2019-12-24,698.5594069
2019-12-25,0,0,0,0,0,643.2842762,0,0,643.2842762,,2019-12-25,643.2842762
2019-12-26,0,0,0,0,0,342.7283224,0,0,342.7283224,,2019-12-26,342.7283224
2019-12-27,0,0,0,0,0,453.3446532,0,0,453.3446532,,2019-12-27,453.3446532
2019-12-30,0,0,0,0,0,679.9186128,0,0,679.9186128,,2019-12-30,679.9186128
2019-12-31,0,0,0,0,0,417.9003883,0,0,417.9003883,,2019-12-31,417.9003883
2020-01-01,0,0,0,0,2530.456225,0,0,0,2530.456225,,2020-01-01,2530.456225
2020-01-02,0,0,0,0,2480.818161,0,0,0,2480.818161,,2020-01-02,2480.818161
2020-01-03,0,0,0,0,2415.412851,0,0,0,2415.412851,,2020-01-03,2415.412851
2020-01-06,0,0,0,0,2366.449904,0,0,0,2366.449904,,2020-01-06,2366.449904
2020-01-07,0,0,0,0,2198.308024,0,0,0,2198.308024,,2020-01-07,2198.308024
2020-01-08,0,0,0,0,1745.245182,0,0,0,1745.245182,,2020-01-08,1745.245182
2020-01-09,0,0,0,0,1627.305048,0,0,0,1627.305048,,2020-01-09,1627.305048
2020-01-10,0,0,0,0,1730.904536,0,0,0,1730.904536,,2020-01-10,1730.904536
2020-01-13,0,0,0,0,1683.654279,0,0,0,1683.654279,,2020-01-13,1683.654279
2020-01-14,0,0,0,0,1514.455428,0,0,0,1514.455428,,2020-01-14,1514.455428
2020-01-15,0,0,0,0,1670.54653,0,0,0,1670.54653,,2020-01-15,1670.54653
2020-01-16,0,0,0,0,1483.400349,0,0,0,1483.400349,,2020-01-16,1483.400349
2020-01-17,0,0,0,0,901.6142619,0,0,0,901.6142619,,2020-01-17,901.6142619
2020-01-20,0,0,0,0,670.2906986,0,0,0,670.2906986,,2020-01-20,670.2906986
2020-01-21,0,0,0,0,465.5409385,0,0,0,465.5409385,,2020-01-21,465.5409385
2020-01-22,0,0,0,0,460.7379781,0,0,0,460.7379781,,2020-01-22,460.7379781
2020-01-23,0,0,0,0,212.1273205,0,0,0,212.1273205,,2020-01-23,212.1273205
2020-01-24,0,0,0,0,62.33451013,0,0,0,62.33451013,,2020-01-24,62.33451013
2020-01-27,0,0,0,0,3.173105336,0,0,0,3.173105336,,2020-01-27,3.173105336
2020-01-28,0,0,0,0,0.343118303,0,0,0,0.343118303,,2020-01-28,0.343118303
2020-01-29,0,0,0,0,2.45E-05,0,0,0,2.45E-05,,2020-01-29,2.45E-05
2020-01-30,0,0,0,0,5.72E-09,0,0,0,5.72E-09,,2020-01-30,5.72E-09
2020-01-31,0,0,0,0,0,0,0,0,0,,2020-01-31,0
2020-02-03,0,1168.470659,0,0,0,0,0,0,1168.470659,,2020-02-03,1168.470659
2020-02-04,0,1101.608643,0,0,0,0,0,0,1101.608643,,2020-02-04,1101.608643
2020-02-05,0,1100.496462,0,0,0,0,0,0,1100.496462,,2020-02-05,1100.496462
2020-02-06,0,983.0640072,0,0,0,0,0,0,983.0640072,,2020-02-06,983.0640072
2020-02-07,0,819.9011633,0,0,0,0,0,0,819.9011633,,2020-02-07,819.9011633
2020-02-10,0,700.3891862,0,0,0,0,0,0,700.3891862,,2020-02-10,700.3891862
2020-02-11,0,634.7885857,0,0,0,0,0,0,634.7885857,,2020-02-11,634.7885857
2020-02-12,0,459.0308044,0,0,0,0,0,0,459.0308044,,2020-02-12,459.0308044
2020-02-13,0,412.4230688,0,0,0,0,0,0,412.4230688,,2020-02-13,412.4230688
2020-02-14,0,739.4364806,0,0,0,0,0,0,739.4364806,,2020-02-14,739.4364806
2020-02-17,0,402.8588432,0,0,0,0,0,0,402.8588432,,2020-02-17,402.8588432
2020-02-18,0,148.6431514,0,0,0,0,0,0,148.6431514,,2020-02-18,148.6431514
2020-02-19,0,43.33959273,0,0,0,0,0,0,43.33959273,,2020-02-19,43.33959273
2020-02-20,0,13.55225864,0,0,0,0,0,0,13.55225864,,2020-02-20,13.55225864
2020-02-21,0,13.41064199,0,0,0,0,0,0,13.41064199,,2020-02-21,13.41064199
2020-02-24,0,1.070774549,0,0,0,0,0,0,1.070774549,,2020-02-24,1.070774549
2020-02-25,0,0.572580932,0,0,0,0,0,0,0.572580932,,2020-02-25,0.572580932
2020-02-26,0,3.04E-05,0,0,0,0,0,0,3.04E-05,,2020-02-26,3.04E-05
2020-02-27,0,4.81E-15,0,0,0,0,0,0,4.81E-15,,2020-02-27,4.81E-15
2020-02-28,0,0,0,0,0,0,0,0,0,,2020-02-28,0
2020-03-02,0,948.1098482,0,0,0,0,0,0,948.1098482,,2020-03-02,948.1098482
2020-03-03,0,894.824607,0,0,0,0,0,0,894.824607,,2020-03-03,894.824607
2020-03-04,0,690.7046699,0,0,0,0,0,0,690.7046699,,2020-03-04,690.7046699
2020-03-05,0,572.8035127,0,0,0,0,0,0,572.8035127,,2020-03-05,572.8035127
2020-03-06,0,564.9167428,0,0,0,0,0,0,564.9167428,,2020-03-06,564.9167428
2020-03-09,0,447.1238635,0,0,0,0,0,0,447.1238635,,2020-03-09,447.1238635
2020-03-10,0,553.8606498,0,0,0,0,0,0,553.8606498,,2020-03-10,553.8606498
2020-03-11,0,213.8667421,0,0,0,0,0,0,213.8667421,,2020-03-11,213.8667421
2020-03-12,0,485.2273707,0,0,0,0,0,0,485.2273707,,2020-03-12,485.2273707
2020-03-13,0,430.9158527,0,0,0,0,0,0,430.9158527,,2020-03-13,430.9158527
2020-03-16,0,199.7373595,0,0,0,0,0,0,199.7373595,,2020-03-16,199.7373595
2020-03-17,0,193.9978117,0,0,0,0,0,0,193.9978117,,2020-03-17,193.9978117
2020-03-18,0,132.8318068,0,0,0,0,0,0,132.8318068,,2020-03-18,132.8318068
2020-03-19,0,97.89355728,0,0,0,0,0,0,97.89355728,,2020-03-19,97.89355728
2020-03-20,0,63.58383774,0,0,0,0,0,0,63.58383774,,2020-03-20,63.58383774
2020-03-23,0,18.54658341,0,0,0,0,0,0,18.54658341,,2020-03-23,18.54658341
2020-03-24,0,4.473530269,0,0,0,0,0,0,4.473530269,,2020-03-24,4.473530269
2020-03-25,0,2.231674948,0,0,0,0,0,0,2.231674948,,2020-03-25,2.231674948
2020-03-26,0,0.51445946,0,0,0,0,0,0,0.51445946,,2020-03-26,0.51445946
2020-03-27,0,0.004067832,0,0,0,0,0,0,0.004067832,,2020-03-27,0.004067832
2020-03-30,0,6.19E-13,0,0,0,0,0,0,6.19E-13,,2020-03-30,6.19E-13
2020-03-31,0,4.49E-34,0,0,0,0,0,0,4.49E-34,,2020-03-31,4.49E-34
2020-04-01,0,543.7705176,0,0,0,0,0,0,543.7705176,,2020-04-01,543.7705176
2020-04-02,0,533.0311791,0,0,0,0,0,0,533.0311791,,2020-04-02,533.0311791
2020-04-03,0,470.1993041,0,0,0,0,0,0,470.1993041,,2020-04-03,470.1993041
2020-04-06,0,486.5910493,0,0,0,0,0,0,486.5910493,,2020-04-06,486.5910493
2020-04-07,0,488.3434264,0,0,0,0,0,0,488.3434264,,2020-04-07,488.3434264
2020-04-08,0,454.1527117,0,0,0,0,0,0,454.1527117,,2020-04-08,454.1527117
2020-04-09,0,433.5416074,0,0,0,0,0,0,433.5416074,,2020-04-09,433.5416074
2020-04-10,0,420.4659965,0,0,0,0,0,0,420.4659965,,2020-04-10,420.4659965
2020-04-13,0,421.5434167,0,0,0,0,0,0,421.5434167,,2020-04-13,421.5434167
2020-04-14,0,400.569668,0,0,0,0,0,0,400.569668,,2020-04-14,400.569668
2020-04-15,0,398.6367879,0,0,0,0,0,0,398.6367879,,2020-04-15,398.6367879
2020-04-16,0,386.7972826,0,0,0,0,0,0,386.7972826,,2020-04-16,386.7972826
2020-04-17,0,373.910963,0,0,0,0,0,0,373.910963,,2020-04-17,373.910963
2020-04-20,0,290.0663938,0,0,0,0,0,0,290.0663938,,2020-04-20,290.0663938
2020-04-21,0,278.609736,0,0,0,0,0,0,278.609736,,2020-04-21,278.609736
2020-04-22,0,119.6209638,0,0,0,0,0,0,119.6209638,,2020-04-22,119.6209638
2020-04-23,0,62.5766579,0,0,0,0,0,0,62.5766579,,2020-04-23,62.5766579
2020-04-24,0,43.96465604,0,0,0,0,0,0,43.96465604,,2020-04-24,43.96465604
2020-04-27,0,9.254744578,0,0,0,0,0,0,9.254744578,,2020-04-27,9.254744578
2020-04-28,0,22.15325565,0,0,0,0,0,0,22.15325565,,2020-04-28,22.15325565
2020-04-29,0,81.13591311,0,0,0,0,0,0,81.13591311,,2020-04-29,81.13591311
2020-04-30,0,0.033797733,0,0,0,0,0,0,0.033797733,,2020-04-30,0.033797733
2020-05-01,0,0,0,0,1716.644071,0,0,0,1716.644071,,2020-05-01,1716.644071
2020-05-04,0,0,0,0,1600.139009,0,0,0,1600.139009,,2020-05-04,1600.139009
2020-05-05,0,0,0,0,1371.025918,0,0,0,1371.025918,,2020-05-05,1371.025918
2020-05-06,0,0,0,0,1154.812169,0,0,0,1154.812169,,2020-05-06,1154.812169
2020-05-07,0,0,0,0,1280.92768,0,0,0,1280.92768,,2020-05-07,1280.92768
2020-05-08,0,0,0,0,1248.029253,0,0,0,1248.029253,,2020-05-08,1248.029253
2020-05-11,0,0,0,0,1001.555594,0,0,0,1001.555594,,2020-05-11,1001.555594
2020-05-12,0,0,0,0,1131.831227,0,0,0,1131.831227,,2020-05-12,1131.831227
2020-05-13,0,0,0,0,966.9192998,0,0,0,966.9192998,,2020-05-13,966.9192998
2020-05-14,0,0,0,0,838.0001052,0,0,0,838.0001052,,2020-05-14,838.0001052
2020-05-15,0,0,0,0,851.7805277,0,0,0,851.7805277,,2020-05-15,851.7805277
2020-05-18,0,0,0,0,1102.784342,0,0,0,1102.784342,,2020-05-18,1102.784342
2020-05-19,0,0,0,0,1083.945178,0,0,0,1083.945178,,2020-05-19,1083.945178
2020-05-20,0,0,0,0,1068.037569,0,0,0,1068.037569,,2020-05-20,1068.037569
2020-05-21,0,0,0,0,1029.263971,0,0,0,1029.263971,,2020-05-21,1029.263971
2020-05-22,0,0,0,0,859.0052999,0,0,0,859.0052999,,2020-05-22,859.0052999
2020-05-25,0,0,0,0,654.5422876,0,0,0,654.5422876,,2020-05-25,654.5422876
2020-05-26,0,0,0,0,743.6682526,0,0,0,743.6682526,,2020-05-26,743.6682526
2020-05-27,0,0,0,0,607.2007128,0,0,0,607.2007128,,2020-05-27,607.2007128
2020-05-28,0,0,0,0,268.3102717,0,0,0,268.3102717,,2020-05-28,268.3102717
2020-05-29,0,0,0,0,89.0136353,0,0,0,89.0136353,,2020-05-29,89.0136353
2020-06-01,2609.037165,0,0,0,0,0,0,0,2609.037165,,2020-06-01,2609.037165
2020-06-02,2537.211473,0,0,0,0,0,0,0,2537.211473,,2020-06-02,2537.211473
2020-06-03,2537.153207,0,0,0,0,0,0,0,2537.153207,,2020-06-03,2537.153207
2020-06-04,2487.403694,0,0,0,0,0,0,0,2487.403694,,2020-06-04,2487.403694
2020-06-05,2088.954603,0,0,0,0,0,0,0,2088.954603,,2020-06-05,2088.954603
2020-06-08,1771.681695,0,0,0,0,0,0,0,1771.681695,,2020-06-08,1771.681695
2020-06-09,1916.049851,0,0,0,0,0,0,0,1916.049851,,2020-06-09,1916.049851
2020-06-10,1540.409466,0,0,0,0,0,0,0,1540.409466,,2020-06-10,1540.409466
2020-06-11,1596.042247,0,0,0,0,0,0,0,1596.042247,,2020-06-11,1596.042247
2020-06-12,1763.323801,0,0,0,0,0,0,0,1763.323801,,2020-06-12,1763.323801
2020-06-15,1607.314221,0,0,0,0,0,0,0,1607.314221,,2020-06-15,1607.314221
2020-06-16,1540.122365,0,0,0,0,0,0,0,1540.122365,,2020-06-16,1540.122365
2020-06-17,1420.605059,0,0,0,0,0,0,0,1420.605059,,2020-06-17,1420.605059
2020-06-18,1299.09621,0,0,0,0,0,0,0,1299.09621,,2020-06-18,1299.09621
2020-06-19,992.5025067,0,0,0,0,0,0,0,992.5025067,,2020-06-19,992.5025067
2020-06-22,609.1762204,0,0,0,0,0,0,0,609.1762204,,2020-06-22,609.1762204
2020-06-23,444.4884432,0,0,0,0,0,0,0,444.4884432,,2020-06-23,444.4884432
2020-06-24,576.690827,0,0,0,0,0,0,0,576.690827,,2020-06-24,576.690827
2020-06-25,504.2121076,0,0,0,0,0,0,0,504.2121076,,2020-06-25,504.2121076
2020-06-26,361.0876999,0,0,0,0,0,0,0,361.0876999,,2020-06-26,361.0876999
2020-06-29,58.30761685,0,0,0,0,0,0,0,58.30761685,,2020-06-29,58.30761685
2020-06-30,0.22227066,0,0,0,0,0,0,0,0.22227066,,2020-06-30,0.22227066
2020-07-01,0,0,0,0,1789.420061,0,0,0,1789.420061,,2020-07-01,1789.420061
2020-07-02,0,0,0,0,1765.128651,0,0,0,1765.128651,,2020-07-02,1765.128651
2020-07-03,0,0,0,0,1728.282787,0,0,0,1728.282787,,2020-07-03,1728.282787
2020-07-06,0,0,0,0,1511.548692,0,0,0,1511.548692,,2020-07-06,1511.548692
2020-07-07,0,0,0,0,1563.906475,0,0,0,1563.906475,,2020-07-07,1563.906475
2020-07-08,0,0,0,0,1355.864484,0,0,0,1355.864484,,2020-07-08,1355.864484
2020-07-09,0,0,0,0,1475.72591,0,0,0,1475.72591,,2020-07-09,1475.72591
2020-07-10,0,0,0,0,1392.111078,0,0,0,1392.111078,,2020-07-10,1392.111078
2020-07-13,0,0,0,0,1149.903447,0,0,0,1149.903447,,2020-07-13,1149.903447
2020-07-14,0,0,0,0,896.8434254,0,0,0,896.8434254,,2020-07-14,896.8434254
2020-07-15,0,0,0,0,807.0429369,0,0,0,807.0429369,,2020-07-15,807.0429369
2020-07-16,0,0,0,0,813.9571551,0,0,0,813.9571551,,2020-07-16,813.9571551
2020-07-17,0,0,0,0,654.6133636,0,0,0,654.6133636,,2020-07-17,654.6133636
2020-07-20,0,0,0,0,259.7969022,0,0,0,259.7969022,,2020-07-20,259.7969022
2020-07-21,0,0,0,0,87.28771325,0,0,0,87.28771325,,2020-07-21,87.28771325
2020-07-22,0,0,0,0,32.73925646,0,0,0,32.73925646,,2020-07-22,32.73925646
2020-07-23,0,0,0,0,16.60992201,0,0,0,16.60992201,,2020-07-23,16.60992201
2020-07-24,0,0,0,0,2.291079142,0,0,0,2.291079142,,2020-07-24,2.291079142
2020-07-27,0,0,0,0,0.02803559,0,0,0,0.02803559,,2020-07-27,0.02803559
2020-07-28,0,0,0,0,0.000312219,0,0,0,0.000312219,,2020-07-28,0.000312219
2020-07-29,0,0,0,0,3.61E-10,0,0,0,3.61E-10,,2020-07-29,3.61E-10
2020-07-30,0,0,0,0,3.42E-26,0,0,0,3.42E-26,,2020-07-30,3.42E-26
2020-07-31,0,0,0,0,0,0,0,0,0,,2020-07-31,0
2020-08-03,0,0,0,0,1591.552304,0,0,0,1591.552304,,2020-08-03,1591.552304
2020-08-04,0,0,0,0,1465.262936,0,0,0,1465.262936,,2020-08-04,1465.262936
2020-08-05,0,0,0,0,1335.436029,0,0,0,1335.436029,,2020-08-05,1335.436029
2020-08-06,0,0,0,0,1250.906007,0,0,0,1250.906007,,2020-08-06,1250.906007
2020-08-07,0,0,0,0,1400.374454,0,0,0,1400.374454,,2020-08-07,1400.374454
2020-08-10,0,0,0,0,1348.542801,0,0,0,1348.542801,,2020-08-10,1348.542801
2020-08-11,0,0,0,0,1317.152137,0,0,0,1317.152137,,2020-08-11,1317.152137
2020-08-12,0,0,0,0,1251.660749,0,0,0,1251.660749,,2020-08-12,1251.660749
2020-08-13,0,0,0,0,1169.652445,0,0,0,1169.652445,,2020-08-13,1169.652445
2020-08-14,0,0,0,0,1053.715722,0,0,0,1053.715722,,2020-08-14,1053.715722
2020-08-17,0,0,0,0,836.6859534,0,0,0,836.6859534,,2020-08-17,836.6859534
2020-08-18,0,0,0,0,623.8265735,0,0,0,623.8265735,,2020-08-18,623.8265735
2020-08-19,0,0,0,0,874.5425255,0,0,0,874.5425255,,2020-08-19,874.5425255
2020-08-20,0,0,0,0,754.6228943,0,0,0,754.6228943,,2020-08-20,754.6228943
2020-08-21,0,0,0,0,893.979434,0,0,0,893.979434,,2020-08-21,893.979434
2020-08-24,0,0,0,0,762.0763348,0,0,0,762.0763348,,2020-08-24,762.0763348
2020-08-25,0,0,0,0,568.6006263,0,0,0,568.6006263,,2020-08-25,568.6006263
2020-08-26,0,0,0,0,514.6090735,0,0,0,514.6090735,,2020-08-26,514.6090735
2020-08-27,0,0,0,0,454.9326262,0,0,0,454.9326262,,2020-08-27,454.9326262
2020-08-28,0,0,0,0,148.9147473,0,0,0,148.9147473,,2020-08-28,148.9147473
2020-08-31,0,0,0,0,0.088922684,0,0,0,0.088922684,,2020-08-31,0.088922684
2020-09-01,0,0,0,0,1665.580698,0,0,0,1665.580698,,2020-09-01,1665.580698
2020-09-02,0,0,0,0,1633.89559,0,0,0,1633.89559,,2020-09-02,1633.89559
2020-09-03,0,0,0,0,1603.206831,0,0,0,1603.206831,,2020-09-03,1603.206831
2020-09-04,0,0,0,0,1556.993726,0,0,0,1556.993726,,2020-09-04,1556.993726
2020-09-07,0,0,0,0,1434.827707,0,0,0,1434.827707,,2020-09-07,1434.827707
2020-09-08,0,0,0,0,1321.56203,0,0,0,1321.56203,,2020-09-08,1321.56203
2020-09-09,0,0,0,0,1345.474421,0,0,0,1345.474421,,2020-09-09,1345.474421
2020-09-10,0,0,0,0,1334.016199,0,0,0,1334.016199,,2020-09-10,1334.016199
2020-09-11,0,0,0,0,1342.673378,0,0,0,1342.673378,,2020-09-11,1342.673378
2020-09-14,0,0,0,0,1255.656515,0,0,0,1255.656515,,2020-09-14,1255.656515
2020-09-15,0,0,0,0,1197.930209,0,0,0,1197.930209,,2020-09-15,1197.930209
2020-09-16,0,0,0,0,1081.551794,0,0,0,1081.551794,,2020-09-16,1081.551794
2020-09-17,0,0,0,0,1112.953995,0,0,0,1112.953995,,2020-09-17,1112.953995
2020-09-18,0,0,0,0,1048.658829,0,0,0,1048.658829,,2020-09-18,1048.658829
2020-09-21,0,0,0,0,683.0666577,0,0,0,683.0666577,,2020-09-21,683.0666577
2020-09-22,0,0,0,0,354.0637158,0,0,0,354.0637158,,2020-09-22,354.0637158
2020-09-23,0,0,0,0,164.7279978,0,0,0,164.7279978,,2020-09-23,164.7279978
2020-09-24,0,0,0,0,147.0829231,0,0,0,147.0829231,,2020-09-24,147.0829231
2020-09-25,0,0,0,0,37.93639646,0,0,0,37.93639646,,2020-09-25,37.93639646
2020-09-28,0,0,0,0,5.0149832,0,0,0,5.0149832,,2020-09-28,5.0149832
2020-09-29,0,0,0,0,32.9814886,0,0,0,32.9814886,,2020-09-29,32.9814886
2020-09-30,0,0,0,0,0.16593707,0,0,0,0.16593707,,2020-09-30,0.16593707
2020-10-01,0,0,0,0,1920.521061,0,0,0,1920.521061,,2020-10-01,1920.521061
2020-10-02,0,0,0,0,1894.891744,0,0,0,1894.891744,,2020-10-02,1894.891744
2020-10-05,0,0,0,0,1735.121309,0,0,0,1735.121309,,2020-10-05,1735.121309
2020-10-06,0,0,0,0,1756.044641,0,0,0,1756.044641,,2020-10-06,1756.044641
2020-10-07,0,0,0,0,1693.725452,0,0,0,1693.725452,,2020-10-07,1693.725452
2020-10-08,0,0,0,0,1658.46956,0,0,0,1658.46956,,2020-10-08,1658.46956
2020-10-09,0,0,0,0,1417.168758,0,0,0,1417.168758,,2020-10-09,1417.168758
2020-10-12,0,0,0,0,1322.423284,0,0,0,1322.423284,,2020-10-12,1322.423284
2020-10-13,0,0,0,0,1470.355158,0,0,0,1470.355158,,2020-10-13,1470.355158
2020-10-14,0,0,0,0,1425.507899,0,0,0,1425.507899,,2020-10-14,1425.507899
2020-10-15,0,0,0,0,1380.588134,0,0,0,1380.588134,,2020-10-15,1380.588134
2020-10-16,0,0,0,0,1342.52578,0,0,0,1342.52578,,2020-10-16,1342.52578
2020-10-19,0,0,0,0,1128.904236,0,0,0,1128.904236,,2020-10-19,1128.904236
2020-10-20,0,0,0,0,847.7910372,0,0,0,847.7910372,,2020-10-20,847.7910372
2020-10-21,0,0,0,0,630.2839788,0,0,0,630.2839788,,2020-10-21,630.2839788
2020-10-22,0,0,0,0,771.0547133,0,0,0,771.0547133,,2020-10-22,771.0547133
2020-10-23,0,0,0,0,430.2474026,0,0,0,430.2474026,,2020-10-23,430.2474026
2020-10-26,0,0,0,0,426.0065538,0,0,0,426.0065538,,2020-10-26,426.0065538
2020-10-27,0,0,0,0,401.4327764,0,0,0,401.4327764,,2020-10-27,401.4327764
2020-10-28,0,0,0,0,501.2059149,0,0,0,501.2059149,,2020-10-28,501.2059149
2020-10-29,0,0,0,0,256.1852345,0,0,0,256.1852345,,2020-10-29,256.1852345
2020-10-30,0,0,0,0,0,0,0,0,0,,2020-10-30,0
2020-11-02,0,0,0,672.1726859,0,0,0,0,672.1726859,,2020-11-02,672.1726859
2020-11-03,0,0,0,648.7481163,0,0,0,0,648.7481163,,2020-11-03,648.7481163
2020-11-04,0,0,0,633.3128883,0,0,0,0,633.3128883,,2020-11-04,633.3128883
2020-11-05,0,0,0,468.7052767,0,0,0,0,468.7052767,,2020-11-05,468.7052767
2020-11-06,0,0,0,484.3054483,0,0,0,0,484.3054483,,2020-11-06,484.3054483
2020-11-09,0,0,0,338.7185716,0,0,0,0,338.7185716,,2020-11-09,338.7185716
2020-11-10,0,0,0,355.2976106,0,0,0,0,355.2976106,,2020-11-10,355.2976106
2020-11-11,0,0,0,388.5691626,0,0,0,0,388.5691626,,2020-11-11,388.5691626
2020-11-12,0,0,0,387.0176124,0,0,0,0,387.0176124,,2020-11-12,387.0176124
2020-11-13,0,0,0,352.7664897,0,0,0,0,352.7664897,,2020-11-13,352.7664897
2020-11-16,0,0,0,190.7520081,0,0,0,0,190.7520081,,2020-11-16,190.7520081
2020-11-17,0,0,0,171.7928536,0,0,0,0,171.7928536,,2020-11-17,171.7928536
2020-11-18,0,0,0,137.6765905,0,0,0,0,137.6765905,,2020-11-18,137.6765905
2020-11-19,0,0,0,116.8864763,0,0,0,0,116.8864763,,2020-11-19,116.8864763
2020-11-20,0,0,0,100.148702,0,0,0,0,100.148702,,2020-11-20,100.148702
2020-11-23,0,0,0,40.80420117,0,0,0,0,40.80420117,,2020-11-23,40.80420117
2020-11-24,0,0,0,8.673195706,0,0,0,0,8.673195706,,2020-11-24,8.673195706
2020-11-25,0,0,0,3.597100908,0,0,0,0,3.597100908,,2020-11-25,3.597100908
2020-11-26,0,0,0,1.949880082,0,0,0,0,1.949880082,,2020-11-26,1.949880082
2020-11-27,0,0,0,1.179237516,0,0,0,0,1.179237516,,2020-11-27,1.179237516
2020-11-30,0,0,0,6.14E-06,0,0,0,0,6.14E-06,,2020-11-30,6.14E-06
2020-12-01,0,0,0,0,1961.860866,0,0,0,1961.860866,,2020-12-01,1961.860866
2020-12-02,0,0,0,0,1861.067174,0,0,0,1861.067174,,2020-12-02,1861.067174
2020-12-03,0,0,0,0,1745.840857,0,0,0,1745.840857,,2020-12-03,1745.840857
2020-12-04,0,0,0,0,1787.926354,0,0,0,1787.926354,,2020-12-04,1787.926354
2020-12-07,0,0,0,0,1715.866158,0,0,0,1715.866158,,2020-12-07,1715.866158
2020-12-08,0,0,0,0,1679.748377,0,0,0,1679.748377,,2020-12-08,1679.748377
2020-12-09,0,0,0,0,1683.908365,0,0,0,1683.908365,,2020-12-09,1683.908365
2020-12-10,0,0,0,0,1533.811177,0,0,0,1533.811177,,2020-12-10,1533.811177
2020-12-11,0,0,0,0,1567.235472,0,0,0,1567.235472,,2020-12-11,1567.235472
2020-12-14,0,0,0,0,1354.206364,0,0,0,1354.206364,,2020-12-14,1354.206364
2020-12-15,0,0,0,0,1277.793211,0,0,0,1277.793211,,2020-12-15,1277.793211
2020-12-16,0,0,0,0,1004.968431,0,0,0,1004.968431,,2020-12-16,1004.968431
2020-12-17,0,0,0,0,653.5665659,0,0,0,653.5665659,,2020-12-17,653.5665659
2020-12-18,0,0,0,0,565.6900668,0,0,0,565.6900668,,2020-12-18,565.6900668
2020-12-21,0,0,0,0,522.0659104,0,0,0,522.0659104,,2020-12-21,522.0659104
2020-12-22,0,0,0,0,798.2946757,0,0,0,798.2946757,,2020-12-22,798.2946757
