Date,USDCNYspot,USDBRLspot,USDZARspot,USDRUBspot,EURUSDspot,USDJPYspot,USDMXNspot,USDCADspot,USDCNYvol,USDBRLvol,USDZARvol,USDRUBvol,EURUSDvol,USDJPYvol,USDMXNvol,USDCADvol
2019-04-03,6.7114,3.8711,14.1461,65.234,1.1233,111.49,19.2201,1.3345,4.43,14.01,15.915,11.7675,5.62,5.905,10.253,5.715
2019-04-04,6.717,3.8588,14.1198,65.4849,1.1221,111.66,19.149,1.3359,4.3425,13.915,15.8,11.675,5.6225,5.745,10.205,5.645
2019-04-05,6.717,3.8735,14.0931,65.3565,1.1216,111.73,19.0722,1.3384,4.3575,13.737,15.675,11.465,5.45,5.55,10.138,5.5525
2019-04-08,6.7164,3.8509,14.1108,64.8779,1.1263,111.48,18.9671,1.3314,4.3575,13.612,15.51,10.775,5.315,5.5625,10.095,5.435
2019-04-09,6.7119,3.8505,14.0903,64.9163,1.1263,111.14,18.9317,1.333,4.3375,13.472,15.0625,10.46,5.3075,5.615,10.108,5.39
2019-04-10,6.716,3.8251,13.9148,64.3243,1.1274,111.01,18.8168,1.3319,4.3225,13.188,14.725,10.39,5.225,5.605,10.095,5.265
2019-04-11,6.7194,3.8604,14.0068,64.615,1.1253,111.66,18.8373,1.3383,4.2725,13.313,14.665,10.3275,4.8625,5.42,10.083,5.285
2019-04-12,6.7036,3.8816,13.9667,64.3506,1.1299,112.02,18.7544,1.3323,4.2975,13.458,14.615,10.36,5,5.4025,9.773,5.265
2019-04-15,6.7087,3.8723,14.0464,64.2794,1.1304,112.04,18.8555,1.3367,3.7025,13.422,14.5,10.115,4.98,5.345,9.763,5.2775
2019-04-16,6.7122,3.9049,14.0333,64.1038,1.1281,112,18.8707,1.335,3.6875,13.587,14.47,10.065,4.9325,5.2725,9.898,5.215
2019-04-17,6.6881,3.9408,13.9886,63.8575,1.1296,112.06,18.8212,1.3341,3.79,14.135,14.335,10.0775,4.955,5.23,9.815,5.2325
2019-04-18,6.7091,3.9271,14.052,63.9033,1.123,111.97,18.8036,1.3376,4,14.097,14.345,10.1125,4.8875,5.175,9.747,5.225
2019-04-19,6.7042,3.9271,14.0599,64.0605,1.1245,111.92,18.7903,1.3391,4.0075,14.11,14.36,10.1325,4.9175,5.165,9.727,5.24
2019-04-22,6.7121,3.9363,14.1574,63.8046,1.1257,111.94,18.827,1.3347,3.985,13.993,14.54,10.1275,4.965,5.155,9.773,5.2175
2019-04-23,6.7259,3.9216,14.2566,63.6903,1.1227,111.86,18.9054,1.3423,3.9,13.997,14.4475,10.0725,5.0675,5.2225,9.753,5.3525
2019-04-24,6.7219,3.9922,14.4358,64.3424,1.1155,112.19,19.0687,1.3493,3.9125,14.11,14.5775,10.2,5.6725,5.55,9.975,5.4375
2019-04-25,6.7435,3.9501,14.4186,64.6637,1.1132,111.63,19.021,1.3485,4.055,14.038,15.1475,10.595,5.81,5.9,10.017,5.4475
2019-04-26,6.7288,3.9315,14.3917,64.7383,1.1151,111.58,18.9378,1.3455,3.9375,13.78,14.4775,10.585,5.595,5.7175,9.71,5.27
2019-04-29,6.7336,3.9431,14.3177,64.467,1.1186,111.65,19.0147,1.3458,3.9275,13.722,14.5325,10.3725,5.59,5.6025,9.775,5.27
2019-04-30,6.7349,3.921,14.2986,64.6319,1.1215,111.42,18.946,1.3388,3.915,13.515,14.4275,10.3325,5.58,5.87,9.755,5.325
2019-05-01,6.7349,3.921,14.4558,64.6319,1.1196,111.38,18.996,1.3446,3.93,13.405,14.4625,10.2825,5.535,5.74,9.64,5.275
2019-05-02,6.7349,3.966,14.5353,65.4408,1.1172,111.51,19.1219,1.3475,3.9275,13.655,14.88,10.42,5.445,5.5625,9.903,5.44
2019-05-03,6.7349,3.938,14.3515,65.0881,1.1198,111.1,18.9193,1.342,3.9075,13.205,14.5425,10.3375,5.37,5.5875,9.583,5.33
2019-05-06,6.7662,3.9697,14.4671,65.2219,1.1199,110.76,18.9909,1.3448,4.305,13.495,14.815,10.495,5.5175,5.9425,9.813,5.485
2019-05-07,6.7769,3.9705,14.4329,65.3922,1.1191,110.26,19.0319,1.3474,4.405,13.712,14.88,10.36,5.515,6.42,9.932,5.5225
2019-05-08,6.7828,3.9286,14.3742,65.0628,1.1192,110.1,19.0866,1.3479,5.24,13.735,14.9425,10.3075,5.525,6.61,9.997,5.4925
2019-05-09,6.8274,3.9472,14.3458,65.0628,1.1215,109.74,19.2334,1.3477,5.485,14.033,15.2075,10.575,5.605,7.035,10.75,5.655
2019-05-10,6.8225,3.9537,14.1597,65.1027,1.1233,109.95,19.1036,1.3417,5.1925,13.59,14.94,10.4275,5.28,6.5425,10.077,5.2225
2019-05-13,6.8784,3.9937,14.331,65.431,1.1222,109.3,19.2217,1.3478,5.39,14.015,15.265,10.505,5.375,7.005,10.27,5.3825
2019-05-14,6.8753,3.9762,14.243,64.951,1.1204,109.61,19.1497,1.3462,5.325,13.735,15.065,10.475,5.29,6.6925,10.113,5.3475
2019-05-15,6.8762,4.0017,14.2189,64.6575,1.1201,109.6,19.0461,1.3438,5.56,14.005,14.87,10.26,5.34,6.705,9.962,5.2725
2019-05-16,6.8837,4.0449,14.289,64.6324,1.1174,109.85,19.1255,1.346,5.61,14.185,14.7125,10.165,5.3075,6.4375,9.972,5.2675
2019-05-17,6.9179,4.0991,14.4298,64.7699,1.1158,110.08,19.1698,1.3458,5.68,14.538,14.685,10,5.3025,6.525,9.983,5.295
2019-05-20,6.9123,4.0966,14.3868,64.5291,1.1166,110.06,19.0676,1.3429,5.66,14.462,14.6325,9.95,5.29,6.44,9.938,5.31
2019-05-21,6.902,4.0392,14.3938,64.4197,1.1161,110.5,19.0142,1.3406,5.61,14.068,14.72,9.91,5.1175,6.15,9.462,5.2425
2019-05-22,6.9063,4.0402,14.3792,64.3845,1.115,110.36,18.9865,1.3435,5.415,13.778,14.5475,9.875,5.105,6.0975,9.405,5.22
2019-05-23,6.9105,4.0408,14.4842,64.8612,1.1181,109.61,19.043,1.3474,5.32,13.69,14.86,10.135,5.3025,6.5225,9.523,5.385
2019-05-24,6.9002,4.0227,14.4119,64.4698,1.1203,109.31,19.0517,1.3437,4.99,13.6,14.505,9.995,5.2575,6.585,9.59,5.295
2019-05-27,6.898,4.0422,14.4281,64.446,1.1194,109.51,19.0602,1.3444,4.8775,13.73,14.77,10.05,5.18,6.5075,9.725,5.3275
2019-05-28,6.9102,4.0253,14.7346,64.711,1.116,109.38,19.1939,1.3494,4.9325,13.552,14.9775,9.88,5.11,6.4275,9.802,5.26
2019-05-29,6.9145,3.9732,14.6529,64.9718,1.1131,109.59,19.1321,1.3519,5.0025,13.45,15.295,10.0925,5.155,6.635,9.975,5.235
2019-05-30,6.9019,3.982,14.7313,65.1755,1.1129,109.62,19.1425,1.35,4.9925,13.422,14.73,10.035,5.0275,6.395,9.765,5.14
2019-05-31,6.905,3.9232,14.5803,65.4289,1.1169,108.29,19.6165,1.3516,4.98,13.495,14.69,10.0575,5.0725,6.795,11.18,5.225
2019-06-03,6.9037,3.8864,14.4516,65.3456,1.1241,108.07,19.7786,1.3438,5.0075,13.407,14.585,10.14,5.5275,7.025,11.675,5.265
2019-06-04,6.9079,3.8568,14.6623,65.1423,1.1252,108.15,19.5642,1.3394,4.9975,13.378,14.8225,10.105,5.52,7.095,11.68,5.3
2019-06-05,6.9089,3.8812,14.8778,65.3772,1.1221,108.46,19.5826,1.3415,5.075,13.65,15.23,9.9525,5.65,7.015,11.955,5.34
2019-06-06,6.9096,3.8812,14.9949,65.0759,1.1276,108.4,19.6878,1.3362,4.995,13.635,15.4725,9.9675,5.57,7.035,12.462,5.4825
2019-06-07,6.9096,3.8795,14.9515,64.841,1.1334,108.19,19.6204,1.3267,5.06,13.493,15.525,9.9,5.575,6.71,12.635,5.42
2019-06-10,6.9311,3.8888,14.8253,64.7737,1.1312,108.45,19.2118,1.3269,4.9925,13.507,15.2,9.77,5.5025,6.585,10.712,5.4575
2019-06-11,6.9114,3.8579,14.6675,64.5553,1.1326,108.52,19.1316,1.3284,4.9575,13.45,15,9.8075,5.4225,6.495,10.507,5.42
2019-06-12,6.9177,3.8674,14.8717,64.5553,1.1287,108.5,19.1705,1.3343,4.9275,13.587,15.21,9.7075,5.4175,6.555,10.53,5.4175
2019-06-13,6.9216,3.8491,14.8675,64.5772,1.1276,108.38,19.1947,1.3327,4.915,13.757,15.31,9.6775,5.29,6.485,10.563,5.365
2019-06-14,6.9255,3.8967,14.822,64.3876,1.1208,108.56,19.1548,1.3414,4.9975,13.775,15.22,9.425,5.2675,6.44,10.48,5.295
2019-06-17,6.9258,3.8891,14.8129,64.315,1.1218,108.54,19.1741,1.3413,4.995,13.837,15.095,9.4075,5.2275,6.24,10.135,5.33
2019-06-18,6.9032,3.8606,14.5233,64.026,1.1194,108.45,19.1236,1.3377,5.03,13.788,14.885,9.245,5.265,6.36,10.073,5.35
2019-06-19,6.9036,3.8395,14.3222,63.7625,1.1226,108.1,19.0159,1.328,5.03,13.67,15.1325,9.14,5.23,6.355,9.952,5.3275
2019-06-20,6.8519,3.8395,14.3351,62.9,1.1293,107.3,19.0037,1.3192,5.0575,13.58,15.185,9.1,5.42,6.565,9.915,5.47
2019-06-21,6.8685,3.8216,14.3346,63.0229,1.1369,107.32,19.1245,1.3222,4.955,13.165,15,9.1975,5.475,6.555,9.882,5.4725
2019-06-24,6.877,3.8254,14.3655,62.5821,1.1399,107.3,19.2027,1.318,4.9275,13.248,14.865,9.1775,5.755,6.585,10.015,5.5675
2019-06-25,6.8798,3.8492,14.3527,62.8627,1.1367,107.2,19.2256,1.3169,4.9425,13.235,14.7075,9.14,5.7575,6.815,10.142,5.6875
2019-06-26,6.88,3.8441,14.2271,63.0514,1.1369,107.79,19.1259,1.3127,5,13.31,14.69,9.225,5.6475,6.6575,10.153,5.5725
2019-06-27,6.8771,3.8197,14.1688,63.0648,1.1369,107.79,19.1785,1.3095,5.105,13.347,14.5275,9,5.5975,6.5975,10.243,5.495
2019-06-28,6.8668,3.8499,14.0869,63.21,1.1373,107.85,19.2229,1.3095,5.1325,13.225,14.515,8.9225,5.6425,6.5925,10.175,5.4125
2019-07-01,6.8517,3.841,14.1357,62.9727,1.1286,108.45,19.1273,1.3135,4.8425,13.265,14.3675,8.735,5.25,6.2125,10.023,5.3425
2019-07-02,6.8734,3.8482,14.0965,63.307,1.1285,107.88,19.0506,1.3108,4.7675,13.327,14.3675,8.735,5.1,6.035,9.997,5.2075
2019-07-03,6.8812,3.8295,14.0552,63.3213,1.1278,107.81,19.0149,1.3058,4.785,13.372,14.275,8.8825,5.0875,6.12,9.993,5.19
2019-07-04,6.8716,3.8021,14.0371,63.4645,1.1285,107.82,19.0058,1.3053,4.72,13.365,14.2225,8.83,5.105,5.99,10.015,5.1875
2019-07-05,6.8936,3.8217,14.1766,63.807,1.1225,108.47,19.0155,1.3081,4.6825,13.06,14.1575,8.815,4.99,5.795,9.773,5.0875
2019-07-08,6.8819,3.8071,14.1738,63.6797,1.1214,108.72,18.9138,1.3096,4.445,13.188,14.23,8.8475,4.955,5.7475,9.837,5.1575
2019-07-09,6.888,3.791,14.1792,63.8958,1.1208,108.85,19.1551,1.3128,4.36,13.195,14.1475,8.775,4.935,5.735,10.19,5.2075
2019-07-10,6.8729,3.7543,13.9837,63.1611,1.1251,108.46,19.1394,1.3082,4.3475,12.763,13.9375,8.6925,4.9,5.685,10.34,5.0025
2019-07-11,6.8702,3.7547,13.9687,62.8151,1.1254,108.5,19.0768,1.3072,4.06,12.17,13.78,8.5975,4.945,5.7,10.1,4.935
2019-07-12,6.8808,3.7369,13.9599,62.9566,1.127,107.91,18.9895,1.3028,4.0475,11.73,13.6675,8.6,4.9575,5.805,9.952,4.93
2019-07-15,6.8778,3.757,13.9039,62.6609,1.1258,107.91,18.9762,1.3049,3.9225,11.265,13.725,8.585,4.97,5.915,9.747,4.9075
2019-07-16,6.8763,3.7694,13.9495,63.0339,1.1211,108.24,19.0972,1.3088,3.9175,11.26,13.7125,8.5775,4.9875,5.91,9.93,4.945
2019-07-17,6.8736,3.765,14.0116,62.9395,1.1224,107.95,19.0646,1.3054,3.925,11.19,13.605,8.56,5.005,6.025,9.917,4.965
2019-07-18,6.88,3.7215,13.8411,62.8132,1.1277,107.3,18.9433,1.3027,3.47,10.95,13.415,8.6275,5.1825,6.355,9.842,5.0425
2019-07-19,6.8821,3.7492,13.9358,63.0371,1.1221,107.71,19.0305,1.3059,3.475,10.882,13.38,8.65,5.2,6.29,9.767,5.045
2019-07-22,6.8812,3.7406,13.8633,63.0998,1.1209,107.87,19.0549,1.3119,3.4825,10.715,13.345,8.6725,5.1675,6.095,9.825,5.1725
2019-07-23,6.8792,3.7749,13.9303,63.1717,1.1152,108.23,19.179,1.3136,3.435,11.038,13.295,8.695,5.275,6.085,9.91,5.205
2019-07-24,6.8719,3.7755,13.8792,63.2887,1.114,108.19,19.0606,1.3142,3.48,10.987,13.205,8.715,5.585,6.1175,9.78,5.25
2019-07-25,6.8726,3.7792,14.0812,63.24,1.1147,108.63,19.0224,1.3165,3.4925,11.267,13.365,8.74,5.4125,5.965,9.813,5.215
2019-07-26,6.8795,3.7775,14.2957,63.3549,1.1128,108.68,19.0504,1.3166,3.445,11.015,13.55,8.7375,5.275,5.76,9.608,5.1125
2019-07-29,6.8934,3.7818,14.1639,63.4437,1.1145,108.78,19.0624,1.3164,3.495,11.165,13.78,8.78,5.5075,5.8475,9.675,5.15
2019-07-30,6.8845,3.7908,14.2082,63.511,1.1155,108.61,19.0628,1.3151,3.47,11.208,13.74,8.82,5.4675,5.8625,9.658,5.165
2019-07-31,6.8844,3.8148,14.3429,63.6429,1.1076,108.78,19.148,1.3191,3.4825,11.405,13.9125,8.905,5.575,5.7925,9.675,5.235
2019-08-01,6.8987,3.8404,14.6674,64.3685,1.1085,107.34,19.2426,1.3212,3.8325,11.628,14.715,9.215,5.9125,6.5625,9.997,5.5325
2019-08-02,6.9405,3.8895,14.7856,65.255,1.1108,106.59,19.3044,1.3207,4.08,11.68,14.8525,10.7,6.04,7.21,10.05,5.55
2019-08-05,7.0507,3.9773,14.9145,65.5179,1.1203,105.95,19.6176,1.3204,5.3125,12.685,15.3325,10.51,6.505,8.015,10.88,5.79
2019-08-06,7.0254,3.9618,14.9289,65.2813,1.1199,106.47,19.5767,1.3281,6.085,12.465,15.085,10.3225,6.1375,7.455,10.75,5.5875
2019-08-07,7.0602,3.9706,15.0695,65.332,1.1199,106.27,19.6311,1.3303,5.9075,12.73,15.65,10.6525,6.5025,7.92,10.86,5.905
2019-08-08,7.0451,3.9198,15.0405,65.0432,1.118,106.07,19.4111,1.3227,5.8675,12.42,15.6075,10.54,6.34,7.63,10.75,5.7375
2019-08-09,7.062,3.9418,15.253,65.2835,1.12,105.69,19.4133,1.3222,5.66,12.532,15.895,10.495,6.46,8.06,10.83,5.765
2019-08-12,7.0578,3.9845,15.3019,65.4162,1.1214,105.3,19.6025,1.3239,5.7575,12.968,16.1775,10.505,6.7825,8.365,11.255,5.9
2019-08-13,7.0434,3.9671,15.1352,64.9212,1.1171,106.74,19.3763,1.3223,5.8125,12.72,15.87,10.3075,6.555,7.79,10.968,5.7625
2019-08-14,7.0237,4.052,15.417,66.0525,1.1139,105.91,19.6756,1.3319,5.8525,13.66,16.205,10.745,6.5725,8.295,11.798,6.18
2019-08-15,7.034,3.9925,15.2777,66.0558,1.1107,106.12,19.6087,1.3313,5.845,13.542,16.0425,10.8175,6.82,8.32,11.503,6.0225
2019-08-16,7.0428,4.0059,15.3058,66.516,1.109,106.38,19.6595,1.3269,5.7125,13.06,15.71,10.475,6.62,7.965,11.235,5.82
2019-08-19,7.0507,4.0745,15.4664,66.916,1.1078,106.64,19.8635,1.3324,5.6675,13.368,16.0225,10.7425,6.4625,7.675,11.77,5.8175
2019-08-20,7.0605,4.0555,15.3645,66.5471,1.11,106.23,19.7684,1.3319,5.64,13.297,15.995,10.6825,6.445,7.62,11.75,5.775
2019-08-21,7.0627,4.027,15.1817,65.7629,1.1085,106.62,19.6848,1.3291,5.6175,13.15,15.8,10.58,6.285,7.49,11.365,5.61
2019-08-22,7.0833,4.0713,15.2479,65.6178,1.108,106.44,19.8299,1.3303,5.6925,13.51,15.785,10.55,6.285,7.55,11.528,5.62
2019-08-23,7.0955,4.1223,15.2496,66.0112,1.1144,105.39,19.9219,1.3283,5.7525,14.238,15.565,10.4875,6.485,8.085,11.74,5.675
2019-08-26,7.1512,4.1569,15.2886,66.0604,1.1102,106.12,19.9279,1.3254,5.855,14.53,15.8625,10.725,6.36,8,11.84,5.7425
2019-08-27,7.1617,4.1305,15.3103,66.4427,1.109,105.75,19.9845,1.3283,6.2075,13.892,15.935,10.635,5.9925,7.915,11.855,5.655
2019-08-28,7.1652,4.1682,15.4132,66.7868,1.1078,106.12,20.1107,1.3306,6.0975,13.628,15.855,10.6525,5.93,7.8575,11.805,5.6525
2019-08-29,7.1445,4.1706,15.3122,66.578,1.1057,106.52,20.1415,1.3287,6.14,13.737,15.695,10.5675,6.0475,7.8,11.825,5.6275
2019-08-30,7.156,4.1453,15.1954,66.7765,1.0982,106.28,20.063,1.3311,6.1275,13.128,15.58,10.415,6.2225,7.8925,11.53,5.63
2019-09-02,7.172,4.188,15.2514,66.7895,1.097,106.24,20.1536,1.3326,5.9775,13.195,15.305,10.41,6.2925,7.755,11.54,5.6975
2019-09-03,7.1789,4.1677,15.0966,66.7647,1.0974,105.94,19.9735,1.3337,5.9975,13.455,15.17,10.4475,6.405,7.89,11.465,5.735
2019-09-04,7.146,4.0949,14.8007,66.2222,1.1035,106.39,19.7208,1.3224,5.6325,13.315,14.765,10.22,5.9425,7.395,11.078,5.5125
2019-09-05,7.1492,4.1096,14.8829,66.2174,1.1035,106.94,19.7377,1.323,5.6775,13.26,15.1025,10.205,5.725,7.07,10.995,5.475
2019-09-06,7.1164,4.0605,14.805,65.7381,1.1029,106.92,19.5324,1.3173,5.3425,13.26,14.9675,10.07,5.52,6.8575,10.858,5.365
2019-09-09,7.122,4.0962,14.7688,65.5398,1.1048,107.24,19.5727,1.3168,5.3375,13.163,14.965,10.0275,5.5225,6.5925,10.71,5.2375
2019-09-10,7.1126,4.0814,14.6434,65.4255,1.1043,107.54,19.4951,1.3152,5.3425,13.182,14.995,9.9425,5.5675,6.365,10.658,5.1525
2019-09-11,7.1158,4.0679,14.6766,65.4996,1.101,107.82,19.5094,1.3194,5.375,13.15,15.0925,10.0375,5.795,6.3925,10.468,5.155
2019-09-12,7.0793,4.062,14.5995,64.7193,1.1065,108.1,19.4275,1.321,5.47,13.003,15.13,9.965,5.665,6.585,10.48,5.195
2019-09-13,7.0793,4.0871,14.579,64.3461,1.1073,108.09,19.4062,1.3288,5.46,12.96,14.9575,9.7775,5.5625,6.4525,10.313,5.2175
2019-09-16,7.0673,4.0804,14.6612,64.0352,1.1001,108.12,19.4403,1.324,5.395,12.94,14.905,9.695,5.505,6.6225,10.25,5.375
2019-09-17,7.0922,4.0775,14.7125,64.3766,1.1073,108.13,19.3622,1.3244,5.425,12.835,14.995,9.7975,5.5425,6.6275,10.24,5.405
2019-09-18,7.086,4.1109,14.6872,64.1885,1.103,108.45,19.3973,1.3289,5.42,12.77,14.86,9.74,5.48,6.515,10.16,5.4625
2019-09-19,7.0965,4.1673,14.8191,63.9955,1.1041,108.02,19.4554,1.326,5.42,12.94,14.7825,9.62,5.3775,6.485,10.05,5.395
2019-09-20,7.0916,4.147,14.935,64.0123,1.1017,107.56,19.447,1.3263,5.46,13.063,15.055,9.57,5.53,6.3175,10,5.385
2019-09-23,7.118,4.1646,14.9012,63.8412,1.0993,107.55,19.4803,1.3263,5.405,12.962,15.1175,9.47,5.62,6.525,9.905,5.3875
2019-09-24,7.1164,4.1655,14.8674,63.9941,1.102,107.07,19.4459,1.3243,5.46,12.868,15.0725,9.3825,5.52,6.695,9.88,5.4075
2019-09-25,7.1315,4.148,14.9889,64.1548,1.0943,107.77,19.5656,1.3268,5.415,12.878,15.3025,9.5825,5.565,6.6775,10.03,5.41
2019-09-26,7.1326,4.1691,15.0091,64.2111,1.0921,107.83,19.6713,1.3268,5.415,12.85,15.25,9.5525,5.685,6.6625,9.977,5.405
2019-09-27,7.1228,4.1597,15.1275,64.6807,1.094,107.92,19.6916,1.3247,5.415,12.698,15.01,9.44,5.615,6.59,9.798,5.295
2019-09-30,7.1483,4.1562,15.1363,64.8601,1.0899,108.08,19.7344,1.3241,5.415,12.757,15.185,9.47,5.685,6.6025,9.905,5.325
2019-10-01,7.1483,4.1594,15.3349,65.2493,1.0933,107.75,19.8247,1.3221,5.415,12.67,15.235,9.675,5.635,6.8025,9.875,5.2875
2019-10-02,7.1483,4.1297,15.2914,65.2035,1.0959,107.18,19.7946,1.3326,5.415,12.552,15.205,9.68,5.62,7.075,9.925,5.3925
2019-10-03,7.1483,4.0815,15.1481,65.1272,1.0965,106.92,19.6539,1.3337,5.415,12.645,15.155,9.65,5.635,7.075,9.972,5.41
2019-10-04,7.1483,4.0561,15.0506,64.6307,1.0979,106.94,19.5147,1.3314,5.4775,12.427,14.73,9.4825,5.415,6.66,9.898,5.2075
2019-10-07,7.1483,4.1074,15.18,64.9628,1.0971,107.26,19.5751,1.3309,5.5375,12.637,14.705,9.41,5.3725,6.655,9.89,5.175
2019-10-08,7.1444,4.0953,15.2801,65.1953,1.0957,107.09,19.6261,1.3325,5.5225,12.587,14.71,9.61,5.28,6.78,10.015,5.175
2019-10-09,7.1322,4.1098,15.172,64.8918,1.0971,107.48,19.5706,1.3333,5.5575,12.497,14.5,9.605,5.2575,6.69,9.965,5.085
2019-10-10,7.1163,4.1083,15.0498,64.4532,1.1005,107.98,19.4495,1.3291,5.7675,12.528,14.46,9.5,5.2575,6.59,9.92,5.15
2019-10-11,7.0883,4.1098,14.7756,64.2168,1.1042,108.29,19.3206,1.3203,5.5525,12.568,14.265,9.355,5.3325,6.34,9.938,5.1
2019-10-14,7.0675,4.1263,14.8169,64.2939,1.1027,108.4,19.2715,1.3234,5.2725,12.612,14.425,9.425,5.23,6.2,9.92,5.0675
2019-10-15,7.0817,4.1803,14.8907,64.2811,1.1033,108.86,19.2406,1.3199,4.8725,12.765,14.345,9.235,5.255,6.235,9.942,5.0275
2019-10-16,7.0933,4.1544,14.9438,64.0847,1.1072,108.76,19.201,1.3202,4.9275,12.913,14.555,9.21,5.1775,6.0725,9.85,5.0275
2019-10-17,7.0775,4.1641,14.8333,64.1328,1.1125,108.66,19.1977,1.3137,4.78,12.932,14.33,9.02,5.25,6.005,9.767,5.0225
2019-10-18,7.0817,4.1127,14.791,63.7616,1.1167,108.45,19.0997,1.3127,4.9475,12.95,14.025,8.99,5.175,5.88,9.695,5.0125
2019-10-21,7.076,4.1296,14.7595,63.7243,1.115,108.62,19.127,1.3089,4.7875,12.97,14.075,8.92,5.18,5.825,9.705,4.995
2019-10-22,7.0769,4.083,14.5861,63.7223,1.1125,108.49,19.1475,1.3095,4.7225,12.932,14.015,8.815,5.1525,5.7575,9.64,5.015
2019-10-23,7.065,4.0364,14.6454,63.9422,1.113,108.69,19.116,1.3072,4.6875,12.895,13.85,8.775,5.1275,5.745,9.615,5.075
2019-10-24,7.069,4.0429,14.7012,64.0717,1.1104,108.61,19.1357,1.3071,4.6525,12.727,13.8,8.715,5.08,5.73,9.528,5
2019-10-25,7.0654,4.0031,14.6269,63.8659,1.108,108.67,19.0627,1.3058,4.4775,12.403,13.32,8.41,4.975,5.59,9.35,4.9
2019-10-28,7.0683,3.9925,14.5612,63.7466,1.11,108.95,19.1194,1.3055,4.6025,12.483,13.495,8.445,4.915,5.585,9.368,4.845
2019-10-29,7.0658,3.9992,14.6265,63.9527,1.1112,108.89,19.1178,1.3087,4.5825,12.372,13.465,8.415,4.94,5.64,9.22,4.8425
2019-10-30,7.0553,3.992,15.007,63.8142,1.1151,108.85,19.0825,1.3159,4.5225,12.337,14.02,8.405,5.04,5.62,9.37,4.8425
2019-10-31,7.0391,4.0183,15.1008,64.1375,1.1152,108.03,19.2332,1.3164,4.6525,12.438,14.25,8.405,5.0925,5.885,9.155,4.8275
2019-11-01,7.037,3.9914,15.0374,63.5235,1.1166,108.19,19.124,1.3142,4.68,12.347,13.995,8.3,5.065,5.82,9.195,4.825
2019-11-04,7.0304,4.0173,14.8125,63.5235,1.1128,108.58,19.1715,1.3151,4.4875,12.493,13.36,8.36,5.075,5.805,9.2,4.7825
2019-11-05,7.0097,3.9926,14.7507,63.505,1.1075,109.16,19.1891,1.3157,4.5525,12.487,13.285,8.36,5.0625,5.82,9.22,4.775
2019-11-06,6.9981,4.0748,14.8142,63.8799,1.1066,108.98,19.1451,1.3181,4.7825,12.438,13.235,8.65,5.0725,5.82,9.173,4.75
2019-11-07,6.9784,4.101,14.742,63.5164,1.105,109.28,19.1337,1.3174,4.6775,12.16,13.04,8.495,5.02,5.82,9.038,4.81
2019-11-08,6.9959,4.1676,14.8533,63.8064,1.1018,109.26,19.101,1.3228,4.4725,12.23,12.99,8.54,4.99,5.8,8.94,4.715
2019-11-11,7.0103,4.1478,14.8829,63.8842,1.1033,109.05,19.1129,1.3233,4.6825,12.477,13.245,8.515,4.955,5.745,8.94,4.7275
2019-11-12,7.0079,4.1642,14.9426,64.235,1.1009,109.01,19.3169,1.3233,4.4825,12.448,13.115,8.465,4.905,5.785,9.097,4.63
2019-11-13,7.0234,4.1768,14.9116,64.3361,1.1007,108.82,19.3564,1.3251,4.7825,12.542,13.225,8.5,4.8925,5.95,9.273,4.6625
2019-11-14,7.0208,4.1892,14.8254,63.9812,1.1022,108.42,19.3217,1.3248,4.5975,12.517,13.025,8.345,4.865,6.145,9.26,4.57
2019-11-15,7.0081,4.1892,14.7114,63.761,1.1051,108.8,19.179,1.3223,4.6875,12.475,12.715,8.2775,4.795,5.835,9.028,4.46
2019-11-18,7.0261,4.2087,14.8134,63.8297,1.1072,108.68,19.313,1.3206,4.6025,12.31,12.775,8.2475,4.8325,5.76,8.887,4.49
2019-11-19,7.0276,4.1994,14.7631,63.8217,1.1078,108.54,19.344,1.3268,4.6125,12.345,12.705,8.025,4.7675,5.75,8.895,4.49
2019-11-20,7.0354,4.2032,14.7808,63.8906,1.1073,108.61,19.4634,1.3304,4.8475,12.323,12.61,7.925,4.7875,5.81,9,4.5425
2019-11-21,7.0289,4.195,14.6842,63.7078,1.1059,108.63,19.384,1.3285,4.7575,12.292,12.495,7.88,4.7575,5.79,9.025,4.4325
2019-11-22,7.0383,4.196,14.716,63.8605,1.1021,108.66,19.3761,1.3302,4.8,12.04,12.385,7.805,4.6075,5.705,8.925,4.3125
2019-11-25,7.0364,4.2276,14.7766,63.9515,1.1014,108.93,19.4447,1.3299,4.7825,11.923,12.405,7.735,4.5325,5.565,8.965,4.3
2019-11-26,7.0336,4.2386,14.8017,63.9585,1.1021,109.05,19.5191,1.3272,4.6375,11.868,12.405,7.745,4.4525,5.265,8.882,4.155
2019-11-27,7.029,4.2592,14.7609,63.9694,1.0999,109.54,19.527,1.3282,4.4725,11.905,12.4525,7.7075,4.3675,5.1275,8.927,4.025
2019-11-28,7.0353,4.2119,14.7092,64.0698,1.1009,109.51,19.4715,1.3282,4.6125,11.903,12.69,7.645,4.3825,5.1375,8.91,4.005
2019-11-29,7.0324,4.2372,14.6706,64.319,1.1018,109.49,19.5302,1.3282,4.4425,11.907,12.64,7.64,4.4875,5.185,8.875,4.045
2019-12-02,7.0393,4.2169,14.5443,64.1732,1.1079,108.98,19.577,1.3308,4.4525,11.715,12.615,7.65,4.685,5.3075,8.917,4.1025
