Date,URTH,VEA ,SPDW,IDEV,GSIE ,IVLU,IGOV,GWX,IVV,VTV,VUG,IWM,VO,VCIT,BOND,FBND,GTO,BNDW,FDHY,BGRN ,VGK,BBEU,IEUR,FEZ,IEUS,IAU,SLV,GLD,VT,ICLN,ACWV,IXN ,XT,REET,IOO,IGF,IXJ,IXG,ROBO,IXC,VWO,IEMG,EEM,EMB,EWT,MCHI,EWZ,SPEM,INDA,EMLC,VWOB,PCY,ILF,EWW,EEMA,DVYE,HYEM,AFK,CNY=X,BRL=X,ZAR=X,RUB=X,EUR=X,JPY=X,MXN=X
2015-10-13,-0.0095192,,-0.010030528,,,0,0.000656312,-0.007240204,-0.006487437,-0.005337565,-0.007891542,-0.013721647,-0.009288202,0.002659202,0.000112334,-0.001439885,,,,,-0.011355736,,-0.010796221,-0.009765625,0.005877843,0.00445236,0.001982816,0.004941155,-0.010071664,-0.009060023,-0.005431205,,-0.011576135,-0.009123163,-0.006849315,-0.006925625,-0.012340238,-0.013064896,-0.010282776,-0.01302803,-0.018047051,-0.015855953,-0.016200762,-0.007072644,-0.011998345,-0.011959522,-0.051893408,-0.012810248,-0.010814708,-0.016116942,-0.000508647,-0.007058824,-0.031954887,-0.008930426,-0.011661211,-0.010166734,-0.001213592,-0.015254237,-0.00351996,0.00037243,-0.001243781,0.009028178,0.001250711,-0.001397915,0.0108728
2015-10-14,0.00325786,,0.002202643,,,0,0.010494097,0.004719005,-0.005035693,-0.005076142,-0.004079135,-0.009842892,-0.003876318,0.004466778,-0.000786252,0.001201634,,,,,0.005860291,,0.003547067,0.003944773,-0.00101626,0.017730496,0.017150396,0.017432505,-0.000391313,0.016,-0.001323846,,0.002702703,0.001534527,-0.003134796,0.006064281,-0.000669344,-0.003472222,-0.008658009,0.0116,0.0078766,0.008465319,0.007749435,0.00458771,0.007118928,0.001629423,0.01035503,0.007704785,0.003279883,0.015238095,0.004071247,0.005687204,0.004368932,0.003981559,0.003104947,0.015201315,-0.000607533,0.008032129,0.003057184,0.034117803,0.015266546,0.012589361,-0.002498297,-0.002424778,-0.012600573
2015-10-15,0.016398766,,0.018021978,,,0,-0.007788836,0.016225448,0.015350389,0.014577259,0.015768994,0.023991589,0.012760181,-0.003057254,-0.001686151,0.001680269,,,,,0.013516663,,0.014681892,0.012442698,0.010681587,-0.004355401,-0.001945525,-0.004569019,0.015854375,0.020247469,0.014747307,,0.015274034,0.010214505,0.01572327,0.012055455,0.021879884,0.017857143,0.010480349,0.015421115,0.022793878,0.023558083,0.024351169,0.004927292,0.021205821,0.036253776,0.012689117,0.020925553,0.008354522,0.002626642,0.003716844,0.002827521,0.012083132,0.008766437,0.023730912,0.017806556,0.005471125,0.009675583,0.000852771,-0.021009052,-0.023844886,-0.006666402,-0.007969035,-0.007434013,-0.003176651
2015-10-16,0,,-0.001295337,,,0,-0.002180549,-0.007983193,0.004436897,0.004454023,0.003528226,-0.001306823,0.00035743,0,0.002702398,0.001198179,,,,,-0.002759255,,-0.001339764,0.001617076,-0.00805234,-0.006999125,-0.007147498,-0.007061524,0.001348748,-0.007717751,0.004572175,,0.000442478,0.008088979,0.004334365,0.002977963,0.010050251,0.006204536,-0.005617978,0.000778816,0.003183699,-0.001322751,0.000625586,0.005501076,0.000814332,0.00201839,-0.009156627,0.003547497,0.0129683,-0.00261976,0.002693149,0.006109023,-0.004775549,0.005172771,0.006047168,-0.007554672,0.004836759,-0.005636979,-0.000236679,-0.00383494,-0.012800327,-0.019566173,0.009410145,0.001851384,0.001318665
2015-10-19,-0.001916933,,-0.005620406,,,0,-0.002622378,-0.003388395,0.000763484,-0.001716493,0.002913109,0.001869334,-0.000625279,0.000418177,0.001235261,-0.001196745,,,,,-0.002305741,,-0.004561309,-0.001614466,0.001775748,-0.005286344,-0.011125654,-0.004178149,-0.002501443,-0.016666667,-0.000975293,,0.001326847,0.007021063,-0.000616523,-0.004750594,0.000865239,-0.002976823,-0.003911343,-0.018677043,-0.010155506,-0.009801325,-0.010003126,0,-0.009357201,-0.008728738,-0.007782101,-0.009426551,-0.003556188,-0.009380863,-0.000503609,0,-0.007677543,-0.003705228,-0.009617311,-0.017227564,-0.002406739,-0.015873016,0.001010069,0.03380356,0.003228156,-0.002778774,0.000682128,0.001847963,0.0045117
2015-10-20,0.00128041,,-0.002173913,,,0,-0.003286591,0.002124947,-0.001471309,0.000286574,-0.002604167,-0.001399384,0.001161959,-0.001114672,-0.002355316,-0.001437815,,,,,-0.001617749,,0.000269542,-0.003557568,-0.004811345,0.007971656,0.005294507,0.006338154,-0.001157407,0.011299435,-0.002115197,,-0.006183746,0.001992032,-0.004626774,0.003281623,-0.015560839,0.002985711,0.002181501,0.000396511,-0.002244309,-0.000267523,-0.000315756,-0.00547098,0.002053388,0.000225785,-0.015196078,0.001189532,0.000713776,-0.002651515,-0.002687269,-0.004670715,-0.007736944,-0.001239669,0.004046126,0.001222992,0,0.000576037,0.00118248,-0.008391359,0.015485035,0.019489275,0.002840264,0.001953551,0.005365445
2015-10-21,-0.008951407,,-0.002614379,,,0,0.004396571,-0.003816794,-0.005839336,-0.006302822,-0.007029524,-0.015227952,-0.009999107,0.003347747,0.002698145,0.000959923,,,,,-0.005092593,,-0.005658852,-0.00097371,0.009923664,-0.009666081,-0.013166557,-0.008870753,-0.006179992,-0.011173184,-0.005217675,,-0.006666667,0,-0.005577936,-0.006541778,-0.012294182,-0.0091431,0.004788855,-0.009116132,-0.014460154,-0.012041745,-0.014529375,-0.00346807,-0.015163934,-0.012641084,-0.012941762,-0.015445545,-0.009985735,-0.008355488,-0.00269451,-0.00281558,-0.013645224,-0.009722797,-0.014104372,-0.017508143,-0.002412545,-0.006332758,-0.001842491,0.003729616,-0.000353751,-0.005367105,-0.002152487,0.002317933,0.005179846
2015-10-22,0.015,,0.011795544,,,0,-0.011381046,0.009791401,0.016468134,0.017010235,0.015574434,0.008822692,0.012444765,0.002363409,-0.000560601,0.003356509,,,,,0.009539321,,0.009214092,0.013320338,0.000755858,0,0.008005337,-0.000358006,0.013602798,0.009039548,0.015735125,,0.015659955,0.005467197,0.019632284,0.005088297,-0.000666815,0.015879828,0.011265165,0.0172,0.0215194,0.019501625,0.020512821,0.004200168,0.017062006,0.023319616,0.034291478,0.019710378,0.021253602,0.00612792,0.003377237,0.002352941,0.026679842,0.01629413,0.01818925,0.01533361,0.00120919,0.012746234,0.000141992,0.008815314,0.017558258,0.014582917,0.000454133,0.000517616,-0.008402402
2015-10-23,0.006832989,,0.007340242,,,0,-0.009740979,0.002107926,0.011232921,0.009922041,0.011750647,0.009873989,0.003295627,-0.002773925,0.000560915,-0.001433692,,,,,0.008757778,,0.011009667,0.01090093,0.003524673,-0.001774623,0.000661813,-0.001701137,0.009202454,0,0.002097789,,0.013215859,-0.006920415,0.015281174,-0.00238237,0.017348754,0.008660752,0.009854327,-0.005505309,0.006702841,0.005047821,0.005967337,0.002031549,0.004909984,0.017873101,-0.002925402,0.006311637,0.000705467,-0.001522649,0.001178055,0.003755869,0.003849856,-0.002261048,0.008831794,0.003265306,0.000603865,-0.001144165,0.001372391,-0.008738283,-0.006962789,-0.007029388,0.024171584,0.008494518,0.003755277
2015-10-26,-0.000789141,,-0.002571796,,,0.090410959,0.003800581,-0.001262095,-0.002296395,-0.003789474,-0.00019685,-0.006890772,-0.002574574,0.001390821,0.001457563,0.00143575,,,,,-0.004340873,,-0.006640106,-0.002854424,-0.001505268,-0.000888889,-0.000661376,-0.000627803,-0.003039514,-0.007838746,-0.001288245,,0,-0.00049776,-0.003913305,-0.008955224,0.00218627,-0.001675393,-0.005939754,-0.02214314,-0.01109702,-0.007930214,-0.009054012,0.000596303,-0.001628664,-0.01975417,-0.013202934,-0.004312034,-0.011984491,-0.001906214,0.001008573,-0.000467727,-0.009587728,0.00473836,-0.007958615,-0.006509357,0.002414001,-0.009163803,-0.001402016,-0.006842119,0.014134987,-0.002972443,0.005429363,0.00360748,-0.003174009
2015-10-27,-0.001579529,,-0.010313709,,,0,0.002449889,-0.00800337,-0.001926989,-0.00295858,-0.001575113,-0.010876699,-0.004450378,0.001111111,0.001007613,0.000238949,,,,,-0.009866911,,-0.009893048,-0.007633588,-0.01281407,0.002669039,0.001323627,0.002243561,-0.006097561,-0.021444695,-0.00290229,,-0.005652174,-0.000498008,-0.007555153,-0.009036145,0.011125654,-0.007342144,-0.009816475,-0.016579054,-0.009297852,-0.010125233,-0.011342155,-0.002741359,-0.008972268,-0.007613077,-0.005450942,-0.011023622,-0.0117731,-0.00381971,-0.000503778,-0.001403837,-0.006292352,-0.007791675,-0.009426394,-0.006961507,0.003612282,-0.01849711,0.00064678,0.007302095,0.001153538,0.010081561,-0.004077584,-0.00286077,0.001755501
2015-10-28,0.002531245,,0.00694746,,,0,-0.009109087,0.002123142,0.011208838,0.013282464,0.010451587,0.029102285,0.013589629,-0.004716981,-0.003355329,-0.000716675,,,,,0.007415991,,0.006481231,0.005448718,0.004835836,-0.007985803,0.008592201,-0.008058739,0.008435583,0.006920415,0.003719276,,0.011805859,-0.000996512,0.012484775,0.000607903,0.012729234,0.013313609,0.015517241,0.019736842,-0.011003236,-0.009421265,-0.01179095,-0.0041831,-0.011111111,-0.011732852,-0.00896861,-0.007165605,-0.007220217,-0.000383436,-0.002688172,-0.002343018,-0.000974184,-0.004753048,-0.009111156,-0.00742268,-0.00479904,0.002944641,0,-0.005251159,0.004704242,0.03923749,0.002545092,-0.003902471,0.005396259
2015-10-29,0.007258955,,-0.007330746,,,0,0.000672646,-0.006779661,-0.000477327,-0.003765165,0.00312256,-0.010685335,-0.003087236,-0.005854474,-0.005049938,-0.005259383,,,,,-0.00437083,,-0.001341562,-0.00541919,-0.002786221,-0.010733453,-0.024901704,-0.009568514,-0.004752852,0.002290951,-0.003222169,,-0.004321521,0.000997506,-0.00481203,-0.008809235,-0.000213038,-0.01084463,-0.002122241,0.001209677,-0.011125654,-0.008967391,-0.009351822,0.00156025,-0.010819809,-0.010502283,-0.007541478,-0.007618284,-0.011272727,-0.001150748,-0.002190027,-0.000469704,-0.007801073,-0.004983389,-0.009603596,-0.008724553,-0.003013864,-0.011156782,0.00096166,0.003553587,0.002052578,-0.02269948,0.009933775,0.00317903,-0.00117203
2015-10-30,-0.009086636,,-0.000434405,,,0,0.000896258,0.002986348,-0.004563303,-0.006159015,-0.002918288,-0.004562384,-0.00017696,0.001962984,-0.000338371,-0.001682288,,,,,-0.000231054,,-0.007254164,0.001282051,0.008636017,-0.003616637,-0.005376344,-0.003827926,-0.003438395,-0.010285714,-0.003394214,,0.005208333,-0.005480817,-0.002417649,0.004596997,-0.00319625,-0.007168459,0.008081667,0.002416432,-0.001323627,0.000548396,0.001953125,-0.002037148,-0.000420698,-0.003230272,0.004052685,-0.000808081,-0.005516734,0.003840246,-0.000675333,-0.001879699,0.001474201,0.005843072,-0.00061894,0.00293378,0.00362757,-0.001187648,-0.000409494,-0.01347121,0.012253794,0.003988426,-0.005901639,0.001158365,-0.008370291
2015-11-02,0.008221344,,0.007388092,,,0,-0.001567047,0.005104211,0.012206823,0.012816901,0.011902439,0.020858666,0.012389381,-0.004617968,-0.000338486,0.001444391,,,,,0.011786457,,0.013261164,0.01184379,0.002518257,-0.006352087,-0.005405405,-0.006495883,0.012650949,0.015011547,0.005676289,,0.011658031,0.013527054,0.011511663,0.002745577,0.015818726,0.012529199,0.016033755,0.020490157,0.01888668,0.01890929,0.019493177,0.000720461,0.017255892,0.009722222,0.024722503,0.017792155,0.006656805,0.003442999,0.004054739,0.002824859,0.016683023,0.009958506,0.014863749,0.021730046,0.004819277,0.016646849,-0.006081901,0.001742659,-0.007345369,-0.001090513,-0.002968338,-0.004173554,-0.002409098
2015-11-03,0.002979457,,0.001725626,,,-0.013065327,-0.001793722,0.006771054,0.002527779,0.002225003,0.002024682,0.005131024,-0.000786713,0.000702938,-0.001241535,0.003125,,,,,-0.003197807,,-0.002403846,-0.003163556,-0.002511932,-0.015525114,-0.00951087,-0.014826411,0.003217869,0.004550626,0,,0.000853606,-0.006920415,0.0032944,0.003650745,-0.003577441,-0.000838926,-0.000830565,0.024015748,0.012357724,0.012103281,0.013384321,0.005519558,0.017376914,0.001375516,0.056622354,0.009932459,0.003673769,0.005718643,0.001850917,0.005164319,0.030888031,0.015406738,0.008136697,0.011042945,0.002997602,-0.003508772,0.003059558,0.004881342,0.000181366,-0.008031815,0.000992392,0.002431636,-0.002719061
2015-11-04,-0.003908693,,-0.005598622,,,0,-0.007412399,-0.006725515,-0.002626464,-0.003191342,-0.001443279,-0.000455789,-0.002361998,-0.000561956,0.0015821,0,,,,,-0.006874427,,-0.004819277,-0.010790225,-0.008813901,-0.009276438,-0.013717421,-0.009441017,-0.004528302,-0.00792752,-0.003386551,,-0.003837953,-0.009955202,-0.003880597,-0.007274932,-0.005279831,-0.003778338,-0.003325021,-0.008073818,-0.00546097,-0.006909381,-0.008176101,-0.000119332,0.011793412,0.010989011,-0.026095061,-0.004720692,-0.01317716,-0.003790751,0.000839772,-0.001401214,-0.017790262,-0.007485333,-0.002017756,-0.000809061,0.004781829,-0.006455399,-0.000205456,-0.02663945,-0.002038181,-0.015328984,0.004736726,0.002541643,0.009564008
2015-11-05,0.00376707,,-0.00216544,,,0,-0.002941842,-0.000846382,-0.001211355,-0.001252784,-0.002216227,0.000729594,-0.001490705,-0.001405679,-0.002369401,-0.000239636,,,,,-0.002999539,,-0.004573581,0.00256657,0.004573171,-0.002808989,-0.005563282,-0.003114089,-0.001326763,-0.001141553,0.00210356,,-0.000428082,0.005530417,-0.002996704,-0.00519084,-0.001910828,0.000210704,-0.002502085,-0.013953488,0.00129199,-0.000267594,0.001902346,0.00119346,-0.002009646,0.004755435,0.013875598,0.000395257,-0.010756677,-0.002283105,-0.000335627,-0.001870907,-0.000953289,-0.009783938,0.002628387,0.001214575,0.003569304,0.003544005,-3.16E-05,0.007565501,0.013307943,0.007264889,0.008770968,0.003261902,0.00271877
2015-11-06,-0.006098514,,-0.006510417,,,0,-0.013844757,-0.005929691,-0.00036912,0.000696864,-0.001062289,0.007108357,-0.001053833,-0.004504505,-0.004523863,-0.00527325,,,,,-0.00555427,,-0.004054054,-0.00224,-0.009104704,-0.014084507,-0.015384615,-0.014577811,-0.003416208,0.003428571,-0.011141611,,0,-0.026,-0.001502855,-0.019337017,-0.005743459,0.003581209,0.004598662,-0.008647799,-0.010967742,-0.011777302,-0.014240506,-0.00607939,-0.021747886,-0.00631057,-0.014629542,-0.012248123,0,-0.014111365,-0.005875441,-0.007966261,-0.010973282,-0.011321531,-0.01532567,-0.013344116,-0.004149378,-0.021188935,0.001628227,-0.004083676,-0.004382504,-0.01323611,-0.00141289,0.001481603,0.011044431
2015-11-09,-0.010383889,,-0.010484928,,,0,-0.00023015,-0.008947593,-0.009600675,-0.009470752,-0.009474091,-0.011763641,-0.010461538,-0.00311086,0.001704158,-0.002409639,,,,,-0.009541541,,-0.010583446,-0.013149455,-0.002807555,0.002857143,-0.013494318,0.002881844,-0.009521996,-0.017084282,-0.008164598,,-0.005567452,-0.020533881,-0.009933775,-0.011580595,-0.00877193,-0.009445844,-0.006242197,-0.01149881,-0.023483366,-0.024377031,-0.024719101,-0.004797314,-0.023466447,-0.021093218,-0.030651341,-0.022,-0.029246344,-0.006576402,-0.005065856,-0.005668399,-0.025084419,-0.017489069,-0.019864837,-0.019672131,-0.007142857,-0.012026458,0.001088981,-0.003650697,0.018810291,0.034618474,0.014040052,0.012574998,-0.00121574
2015-11-10,0.00190779,,-0.003090508,,,0,-0.000690608,-0.00171969,0.002396804,0.002671541,0.000585594,0.003021701,0.003909026,0.003120567,-0.000793921,0.001207729,,,,,-0.003524436,,-0.005485464,-0.004224894,-0.004351165,-0.002849003,-0.009359251,-0.00210728,-0.000576812,-0.020857474,0.000823181,,-0.002583979,0.003668763,-0.003648525,0.001266624,0.003453486,0.001059547,0.001256281,0.001203369,-0.002672011,-0.003331483,-0.004279131,0.00120511,-0.010118044,-0.006255792,0.017786561,-0.002862986,-0.006566242,0.005451713,0.004412763,0.001425178,0.009896091,0.002331002,-0.006895111,0.002508361,0,-0.012781497,0.00143463,0.008708812,0.010620996,0.002950082,-0.002468606,-0.000998377,-0.000262538
2015-11-11,-0.001110758,,0.005757307,,,0,0.002533978,0.004306632,-0.003825717,-0.003225354,-0.003609052,-0.008763922,-0.005663717,0.000424208,-0.002951192,-0.002171291,,,,,0.004715869,,0.007170436,0.002610966,0.008226221,-0.001904762,-0.00872093,-0.00335957,-0.000577145,-0.004733728,0.002796513,,0.000863558,0.006266319,0.002441257,-0.000316256,-0.0045171,0.003175275,-0.00418235,-0.016826923,0.001004689,0.002506964,0.001983471,0.000361098,-0.007240204,0.001632082,0.021359223,0.000410172,-0.000777605,0.005422153,0,0.000474383,0.009799118,0.003805497,0.001051967,-0.005421184,0,0.000616523,-6.30E-05,-0.014134927,-0.003085642,-0.002786593,0.00204433,5.69E-05,-0.001915835
2015-11-12,-0.012390786,,-0.011889036,,,-0.024439919,0.004825368,-0.011149228,-0.014081502,-0.015475521,-0.012530592,-0.019064284,-0.016197935,0.001837456,0.000455373,0.001692456,,,,,-0.015254635,,-0.013143483,-0.012369792,-0.011218766,-0.000954198,0,0.000192623,-0.011934552,-0.013079667,-0.007217848,,-0.011216566,-0.00363259,-0.014307458,-0.010439734,-0.016205704,-0.013293944,-0.012599748,-0.022412388,-0.010371362,-0.010280634,-0.009567799,0.001804837,-0.006006006,-0.000931099,-0.024239544,-0.008200082,-0.00233463,-0.00577812,0,0.003319109,-0.018922853,-0.009056445,-0.012189996,-0.016771488,0,-0.022797289,0.000897383,0.004672398,-0.006906281,0.014748118,-0.002362289,-0.002656722,0.001255756
2015-11-13,-0.006916519,,-0.008467023,,,0,0.000228676,-0.003035559,-0.011144774,-0.007144899,-0.014771488,-0.007229368,-0.010855799,0.001410835,0.004210287,-0.001930968,,,,,-0.008341277,,-0.007769145,-0.010547132,-0.004899433,-0.00191022,-0.003665689,-0.002792489,-0.011104617,-0.012048193,-0.008592201,,-0.010034904,-0.010416667,-0.012044472,-0.003196931,-0.003514166,-0.008982036,-0.006380264,-0.007503126,-0.013184584,-0.012914093,-0.013990673,-0.001441268,-0.014674148,-0.017008388,-0.019483682,-0.012815213,-0.003900156,-0.00116234,-0.000168976,-0.00094518,-0.011869436,-0.007863974,-0.009361702,-0.010660981,-0.002997602,-0.006935687,0.00028313,0.00106301,0.01052334,0.016652643,-0.004843397,-0.001604796,-0.004270186
2015-11-16,0.015225138,,0.011235955,,,0,-0.004115226,0.011309265,0.015428384,0.016119747,0.013483598,0.008511443,0.013718676,0.000704424,-0.000566572,0.00362757,,,,,0.013458303,,0.012863535,0.009327115,0.001295672,0.000956938,0.000735835,0.001448436,0.01319937,0.017073171,0.011666667,,0.010577347,0.010526316,0.013441701,0.012828736,0.011240908,0.011221407,0.015410959,0.031919362,0.021582734,0.018771331,0.019594595,0.000481116,0.017520806,0.017302678,0.031296572,0.0180067,0.021534847,0.000387898,-0.002028055,0,0.015015015,0.010282776,0.010953608,0.014655172,-0.000601323,0.006349206,0.000707625,0.01956516,0.005825827,0.005515135,0.010815488,-0.001599217,0.00557205
2015-11-17,0.001116784,,0.001777778,,,0,-0.001147842,-0.00344086,-0.001293103,-0.002124646,0.000794281,-0.003750938,-0.001804403,0,0.001247166,0,,,,,0.001659948,,-0.000552181,0.00330033,0.003364389,-0.012428298,-0.003676471,-0.013209912,-0.000388878,-0.014388489,-0.001976936,,0.006977758,0.0046875,-0.000308452,-0.004433186,0.004141238,-0.000640205,-0.000421585,-0.007326007,-0.001006036,-0.002512563,-0.002982107,0.002404424,0.001291433,-0.005125815,-0.003371869,-0.000411353,-0.010348793,-0.001163242,0.002201524,0.000946074,0.00147929,0,-0.004036541,0.000849618,0.003610108,-0.008832808,-0.000408561,-0.00390564,-0.003657426,-0.025927866,0.001069976,0.007371449,-0.002904792
2015-11-18,0.009243028,,0.009760426,,,0,0.000459664,0.008200259,0.016076823,0.014620298,0.016964286,0.016848645,0.015726681,0.001407856,-0.000679425,0.001927711,,,,,0.011126894,,0.014364641,0.009868421,0.010317256,-0.000968054,-0.002214022,0.000879422,0.013032484,0.008515815,0.011059756,,0.011260286,0.008812856,0.015427337,0.010178117,0.017581941,0.015161221,0.010122311,0.01599016,0.007720712,0.010075567,0.010634762,0.002398657,0.002149613,0.009836066,0.030449493,0.00781893,-0.001936483,0.004658385,0.002365664,0.007088847,0.019694732,0.009754029,0.008745734,0.011460102,0.001798561,0.009548059,0.001163303,-0.004522166,-0.004152389,-0.002611869,0.004168448,0.001452144,0.000502492
2015-11-19,0.000473709,,0.005711775,,,0.019832985,0.009189065,0.007277397,-0.000955718,-0.000839396,-0.000585309,-0.00416551,-0.001067806,0.001968227,0.000226629,-0.0002405,,,,,0.005385156,,0.005174292,0.002931596,0.011233087,0.012596899,0.00739645,0.011031924,0.003456221,0.002412545,0.00244898,,0.00385439,0.004624872,0.003342449,0.005667506,-0.008959044,0.004206984,0.000417537,-0.005649718,0.007661559,0.008035467,0.009207498,0.001794688,0.012441012,0.001855288,0.021106942,0.006941609,0.004268529,0.008114374,0.002022927,0.001877053,0.015451473,0.015119698,0.00528653,0.005035669,0.000598444,0.003152585,0.000989228,-0.010818475,-0.007547514,-0.001116802,-0.002448111,0.000648062,-0.005668128
2015-11-20,0.003945707,,-0.003494976,,,0,-0.005007967,0.000424989,0.004517432,0.000700084,0.007125427,0.006506786,0.003741315,-0.000841869,0.000339866,0,,,,,-0.007219376,,-0.00758602,-0.005521273,-0.007826306,-0.004784689,-0.008810573,-0.004538432,0.001722158,0,0.00228013,,0,0.008184143,-0.001211387,-0.004070131,0.005811451,-0.001256808,0.008764608,-0.012987013,0.008595041,0.009345794,0.01010101,0.003105219,0.003813559,0.015277778,0.01423978,0.00892133,0.006955178,0.006132618,0.000504711,0.000936768,0.010461246,0.011377741,0.009045015,0.008350731,0.004784689,-0.004399749,-0.000298044,-0.001566192,-0.010690656,-0.004626417,-0.00522834,-0.004962558,-0.006764761
2015-11-23,-0.006131111,,-0.005699255,,,0,-0.002745367,-0.00382328,-0.001904661,-0.001818945,-0.001066098,0.004894717,0.001686191,-0.000280859,0.001132503,-0.000721674,,,,,-0.007506451,,-0.007098007,-0.006205095,-0.003307888,-0.008653846,-0.003703704,-0.008051217,-0.004011461,0.001203369,-0.001787455,,-0.001279863,-0.003551497,-0.006064281,-0.008802263,-0.005991868,-0.005243289,-0.00206868,0.001644737,-0.008194035,-0.008169935,-0.009677419,-0.000952494,-0.005909667,-0.008207934,-0.02490942,-0.006430868,-0.011511896,-0.006857143,-0.000168152,-0.000467946,-0.016470588,-0.005522602,-0.006045445,-0.009937888,0.00297619,-0.017676768,0.000313824,-0.016377752,-0.002548089,0.00116198,0.008044621,8.95E-05,0.002167359
2015-11-24,0.004428978,,0.002204586,,,0,0.002294104,0.004690832,0.001431222,0.002803476,0.000485107,0.007352265,0.003278108,0.001123753,-0.000904977,0,,,,,-0.00307256,,-0.001649711,-0.002300361,-0.012254276,0.007759457,0.004460967,0.006649716,0.002301496,0.004807692,0.000976721,,-0.001281504,0.000509165,0.003660769,0,0.002583423,-0.001897533,0.001243781,0.018883415,0.002643754,0.004118616,0.005211726,-0.001072578,-0.002123142,0.000229885,0.01532745,0.002831715,0.005822981,0.003068661,-0.000336361,-0.001404494,0.006698565,-0.00123406,0.002516779,0,-0.002373887,0.019280206,0.00067451,0.007919775,0.00747059,0.022284123,-0.000106406,-6.51E-05,-0.001812295
2015-11-25,-0.000314961,,0.003519578,,,0,0.001144427,-0.006366723,5.29E-05,-0.001118256,0.001939488,0.007754767,0.002296008,0.000140311,-0.000113225,0.000962927,,,,,0.006638217,,0.006058937,0.006258235,0.008012406,-0.005774783,0.000740192,-0.00466291,0.000382702,-0.001196172,-0.000162628,,0.001710864,0.001526718,-0.000911854,-0.004440216,0.00407988,-0.000422476,0.007867495,-0.005237712,-0.007910349,-0.005742412,-0.007453014,-0.000835123,-0.005106383,-0.003447483,-0.046203111,-0.010084712,-0.00270166,-0.003059273,-0.000841184,-0.000937647,-0.027091255,-0.008237232,-0.00041841,-0.010037641,-0.003569304,-0.008196721,7.84E-05,-0.008769342,-0.00482982,-0.009309718,-0.000212834,-0.003335638,-0.001246702
2015-11-26,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.40E-05,0.011687679,0.007979331,0.001680801,0.001809473,0.001428513,0.003605405
2015-11-27,-0.002993069,,-0.001753617,,,-0.012282497,-0.000685871,-0.000427168,0.000846875,0.001259446,0.000483933,0.003802281,0.001674009,-0.000701459,0.000679425,-0.001924002,,,,,0.005416863,,0.004653709,0.007855974,0.008461538,-0.010648596,-0.00443787,-0.011809487,-0.000573833,-0.001197605,-0.002114509,,0.002988898,0.004573171,0.00243383,-0.000318573,0.001283148,0.000422654,-0.000821693,-0.006885379,-0.02192691,-0.01870187,-0.022200457,0.000119403,-0.018391788,-0.025599631,-0.030215827,-0.020374898,0.000386997,-0.008822401,-0.00117865,-0.000938527,-0.019540791,-0.007475083,-0.015696944,-0.016054077,-0.00119403,-0.010807374,6.27E-05,-0.000267423,0.011152022,7.63E-05,0.001912452,-0.000374959,0.003350943
2015-11-30,0.002054037,,0.000439174,,,0,-0.00366049,0.004700855,-0.003966365,-0.002236198,-0.00696527,-0.004329004,-0.003078547,0.000421171,0.001810569,-0.000722892,,,,,0.000936988,,0.003269755,0.000974342,0.0086448,0.005870841,-0.001485884,0.006617284,-0.002488038,-0.002398082,-0.003422983,,-0.006811409,-0.004046535,-0.002124431,0.001274697,-0.008329774,-0.002746092,0.006990132,0.002446982,0.00169837,-0.000840807,0.001669449,-0.002745941,0.007407407,0.010650888,-0.035113749,0.002079867,0.008510638,-0.00503096,-0.000337154,-0.001878816,-0.019930244,-0.012343096,0.00042526,-0.013739802,-0.000597729,-0.003213368,0.000846448,0.027551894,0.00663142,0.013117755,0.002014846,0.001598252,-0.003297629
2015-12-01,0.00614948,,0.010535558,,,0,0.004362801,0.011059124,0.009822661,0.010645749,0.009449586,0.006612319,0.009528851,0.004350267,0.002710945,0.006269592,,,,,0.007956939,,0.001901141,0.002595717,0.001764558,0.002918288,0.005208333,0.003532182,0.010744436,0.015625,0.007196598,,0.011573082,0.01523616,0.007907543,0.004455761,0.015076459,0.015462826,0.004899959,0.009357201,0.005764666,0.008134642,0.007666667,0.002992937,0.020761246,0.004215457,0.002562788,0.00913242,0.004602992,0.006223259,0.001349073,0.001882353,0.00965938,0.015039187,0.011689692,0.011319112,-0.001794258,0.015473888,0.000501175,0.006560108,0.003186043,-0.000150557,0.000952482,0.003093707,-0.002831578
2015-12-02,-0.005171603,,-0.009122502,,,0,-0.000685871,-0.008834666,-0.010358063,-0.011781012,-0.009264621,-0.010798164,-0.012847404,-0.002654744,0.000112651,-0.001437815,,,,,-0.012073369,,-0.007319057,-0.013592233,-0.001761449,-0.015518914,-0.010362694,-0.015545561,-0.01063022,0.00591716,-0.007145177,,-0.007627119,-0.021510755,-0.010259505,-0.020278834,-0.009548059,-0.013350021,-0.010564811,-0.02579605,-0.009777478,-0.011129661,-0.0119087,-0.003342086,-0.01440678,-0.008395522,0.025051125,-0.005758947,-0.01641848,-0.002319289,0,-0.001409112,-0.005035247,-0.017737896,-0.01302521,-0.014636246,-0.002396645,-0.003174603,9.39E-05,-0.004138002,0.001490881,0.003463334,-0.004969338,-0.002394286,0.002694308
